target_session,previous_tw_close_utc,current_tw_open_utc,mapping_status,n_us_calendar_sessions,n_us_sessions,us_session_dates,us_open_timestamps_utc,us_close_timestamps_utc,feature_information_end_utc,us_early_close_sessions
2014-05-09,2014-05-08 05:30:00+00:00,2014-05-09 01:00:00+00:00,VALID,1,1,2014-05-08,2014-05-08T13:30:00+00:00,2014-05-08T20:00:00+00:00,2014-05-08 20:00:00+00:00,0
2014-05-12,2014-05-09 05:30:00+00:00,2014-05-12 01:00:00+00:00,VALID,1,1,2014-05-09,2014-05-09T13:30:00+00:00,2014-05-09T20:00:00+00:00,2014-05-09 20:00:00+00:00,0
2014-05-13,2014-05-12 05:30:00+00:00,2014-05-13 01:00:00+00:00,VALID,1,1,2014-05-12,2014-05-12T13:30:00+00:00,2014-05-12T20:00:00+00:00,2014-05-12 20:00:00+00:00,0
2014-05-14,2014-05-13 05:30:00+00:00,2014-05-14 01:00:00+00:00,VALID,1,1,2014-05-13,2014-05-13T13:30:00+00:00,2014-05-13T20:00:00+00:00,2014-05-13 20:00:00+00:00,0
2014-05-15,2014-05-14 05:30:00+00:00,2014-05-15 01:00:00+00:00,VALID,1,1,2014-05-14,2014-05-14T13:30:00+00:00,2014-05-14T20:00:00+00:00,2014-05-14 20:00:00+00:00,0
2014-05-16,2014-05-15 05:30:00+00:00,2014-05-16 01:00:00+00:00,VALID,1,1,2014-05-15,2014-05-15T13:30:00+00:00,2014-05-15T20:00:00+00:00,2014-05-15 20:00:00+00:00,0
2014-05-19,2014-05-16 05:30:00+00:00,2014-05-19 01:00:00+00:00,VALID,1,1,2014-05-16,2014-05-16T13:30:00+00:00,2014-05-16T20:00:00+00:00,2014-05-16 20:00:00+00:00,0
2014-05-20,2014-05-19 05:30:00+00:00,2014-05-20 01:00:00+00:00,VALID,1,1,2014-05-19,2014-05-19T13:30:00+00:00,2014-05-19T20:00:00+00:00,2014-05-19 20:00:00+00:00,0
2014-05-21,2014-05-20 05:30:00+00:00,2014-05-21 01:00:00+00:00,VALID,1,1,2014-05-20,2014-05-20T13:30:00+00:00,2014-05-20T20:00:00+00:00,2014-05-20 20:00:00+00:00,0
2014-05-22,2014-05-21 05:30:00+00:00,2014-05-22 01:00:00+00:00,VALID,1,1,2014-05-21,2014-05-21T13:30:00+00:00,2014-05-21T20:00:00+00:00,2014-05-21 20:00:00+00:00,0
2014-05-23,2014-05-22 05:30:00+00:00,2014-05-23 01:00:00+00:00,VALID,1,1,2014-05-22,2014-05-22T13:30:00+00:00,2014-05-22T20:00:00+00:00,2014-05-22 20:00:00+00:00,0
2014-05-26,2014-05-23 05:30:00+00:00,2014-05-26 01:00:00+00:00,VALID,1,1,2014-05-23,2014-05-23T13:30:00+00:00,2014-05-23T20:00:00+00:00,2014-05-23 20:00:00+00:00,0
2014-05-27,2014-05-26 05:30:00+00:00,2014-05-27 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2014-05-28,2014-05-27 05:30:00+00:00,2014-05-28 01:00:00+00:00,VALID,1,1,2014-05-27,2014-05-27T13:30:00+00:00,2014-05-27T20:00:00+00:00,2014-05-27 20:00:00+00:00,0
2014-05-29,2014-05-28 05:30:00+00:00,2014-05-29 01:00:00+00:00,VALID,1,1,2014-05-28,2014-05-28T13:30:00+00:00,2014-05-28T20:00:00+00:00,2014-05-28 20:00:00+00:00,0
2014-05-30,2014-05-29 05:30:00+00:00,2014-05-30 01:00:00+00:00,VALID,1,1,2014-05-29,2014-05-29T13:30:00+00:00,2014-05-29T20:00:00+00:00,2014-05-29 20:00:00+00:00,0
2014-06-03,2014-05-30 05:30:00+00:00,2014-06-03 01:00:00+00:00,VALID,2,2,2014-05-30;2014-06-02,2014-05-30T13:30:00+00:00;2014-06-02T13:30:00+00:00,2014-05-30T20:00:00+00:00;2014-06-02T20:00:00+00:00,2014-06-02 20:00:00+00:00,0
2014-06-04,2014-06-03 05:30:00+00:00,2014-06-04 01:00:00+00:00,VALID,1,1,2014-06-03,2014-06-03T13:30:00+00:00,2014-06-03T20:00:00+00:00,2014-06-03 20:00:00+00:00,0
2014-06-05,2014-06-04 05:30:00+00:00,2014-06-05 01:00:00+00:00,VALID,1,1,2014-06-04,2014-06-04T13:30:00+00:00,2014-06-04T20:00:00+00:00,2014-06-04 20:00:00+00:00,0
2014-06-06,2014-06-05 05:30:00+00:00,2014-06-06 01:00:00+00:00,VALID,1,1,2014-06-05,2014-06-05T13:30:00+00:00,2014-06-05T20:00:00+00:00,2014-06-05 20:00:00+00:00,0
2014-06-09,2014-06-06 05:30:00+00:00,2014-06-09 01:00:00+00:00,VALID,1,1,2014-06-06,2014-06-06T13:30:00+00:00,2014-06-06T20:00:00+00:00,2014-06-06 20:00:00+00:00,0
2014-06-10,2014-06-09 05:30:00+00:00,2014-06-10 01:00:00+00:00,VALID,1,1,2014-06-09,2014-06-09T13:30:00+00:00,2014-06-09T20:00:00+00:00,2014-06-09 20:00:00+00:00,0
2014-06-11,2014-06-10 05:30:00+00:00,2014-06-11 01:00:00+00:00,VALID,1,1,2014-06-10,2014-06-10T13:30:00+00:00,2014-06-10T20:00:00+00:00,2014-06-10 20:00:00+00:00,0
2014-06-12,2014-06-11 05:30:00+00:00,2014-06-12 01:00:00+00:00,VALID,1,1,2014-06-11,2014-06-11T13:30:00+00:00,2014-06-11T20:00:00+00:00,2014-06-11 20:00:00+00:00,0
2014-06-13,2014-06-12 05:30:00+00:00,2014-06-13 01:00:00+00:00,VALID,1,1,2014-06-12,2014-06-12T13:30:00+00:00,2014-06-12T20:00:00+00:00,2014-06-12 20:00:00+00:00,0
2014-06-16,2014-06-13 05:30:00+00:00,2014-06-16 01:00:00+00:00,VALID,1,1,2014-06-13,2014-06-13T13:30:00+00:00,2014-06-13T20:00:00+00:00,2014-06-13 20:00:00+00:00,0
2014-06-17,2014-06-16 05:30:00+00:00,2014-06-17 01:00:00+00:00,VALID,1,1,2014-06-16,2014-06-16T13:30:00+00:00,2014-06-16T20:00:00+00:00,2014-06-16 20:00:00+00:00,0
2014-06-18,2014-06-17 05:30:00+00:00,2014-06-18 01:00:00+00:00,VALID,1,1,2014-06-17,2014-06-17T13:30:00+00:00,2014-06-17T20:00:00+00:00,2014-06-17 20:00:00+00:00,0
2014-06-19,2014-06-18 05:30:00+00:00,2014-06-19 01:00:00+00:00,VALID,1,1,2014-06-18,2014-06-18T13:30:00+00:00,2014-06-18T20:00:00+00:00,2014-06-18 20:00:00+00:00,0
2014-06-20,2014-06-19 05:30:00+00:00,2014-06-20 01:00:00+00:00,VALID,1,1,2014-06-19,2014-06-19T13:30:00+00:00,2014-06-19T20:00:00+00:00,2014-06-19 20:00:00+00:00,0
2014-06-23,2014-06-20 05:30:00+00:00,2014-06-23 01:00:00+00:00,VALID,1,1,2014-06-20,2014-06-20T13:30:00+00:00,2014-06-20T20:00:00+00:00,2014-06-20 20:00:00+00:00,0
2014-06-24,2014-06-23 05:30:00+00:00,2014-06-24 01:00:00+00:00,VALID,1,1,2014-06-23,2014-06-23T13:30:00+00:00,2014-06-23T20:00:00+00:00,2014-06-23 20:00:00+00:00,0
2014-06-25,2014-06-24 05:30:00+00:00,2014-06-25 01:00:00+00:00,VALID,1,1,2014-06-24,2014-06-24T13:30:00+00:00,2014-06-24T20:00:00+00:00,2014-06-24 20:00:00+00:00,0
2014-06-26,2014-06-25 05:30:00+00:00,2014-06-26 01:00:00+00:00,VALID,1,1,2014-06-25,2014-06-25T13:30:00+00:00,2014-06-25T20:00:00+00:00,2014-06-25 20:00:00+00:00,0
2014-06-27,2014-06-26 05:30:00+00:00,2014-06-27 01:00:00+00:00,VALID,1,1,2014-06-26,2014-06-26T13:30:00+00:00,2014-06-26T20:00:00+00:00,2014-06-26 20:00:00+00:00,0
2014-06-30,2014-06-27 05:30:00+00:00,2014-06-30 01:00:00+00:00,VALID,1,1,2014-06-27,2014-06-27T13:30:00+00:00,2014-06-27T20:00:00+00:00,2014-06-27 20:00:00+00:00,0
2014-07-01,2014-06-30 05:30:00+00:00,2014-07-01 01:00:00+00:00,VALID,1,1,2014-06-30,2014-06-30T13:30:00+00:00,2014-06-30T20:00:00+00:00,2014-06-30 20:00:00+00:00,0
2014-07-02,2014-07-01 05:30:00+00:00,2014-07-02 01:00:00+00:00,VALID,1,1,2014-07-01,2014-07-01T13:30:00+00:00,2014-07-01T20:00:00+00:00,2014-07-01 20:00:00+00:00,0
2014-07-03,2014-07-02 05:30:00+00:00,2014-07-03 01:00:00+00:00,VALID,1,1,2014-07-02,2014-07-02T13:30:00+00:00,2014-07-02T20:00:00+00:00,2014-07-02 20:00:00+00:00,0
2014-07-04,2014-07-03 05:30:00+00:00,2014-07-04 01:00:00+00:00,VALID,1,1,2014-07-03,2014-07-03T13:30:00+00:00,2014-07-03T17:00:00+00:00,2014-07-03 17:00:00+00:00,1
2014-07-07,2014-07-04 05:30:00+00:00,2014-07-07 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2014-07-08,2014-07-07 05:30:00+00:00,2014-07-08 01:00:00+00:00,VALID,1,1,2014-07-07,2014-07-07T13:30:00+00:00,2014-07-07T20:00:00+00:00,2014-07-07 20:00:00+00:00,0
2014-07-09,2014-07-08 05:30:00+00:00,2014-07-09 01:00:00+00:00,VALID,1,1,2014-07-08,2014-07-08T13:30:00+00:00,2014-07-08T20:00:00+00:00,2014-07-08 20:00:00+00:00,0
2014-07-10,2014-07-09 05:30:00+00:00,2014-07-10 01:00:00+00:00,VALID,1,1,2014-07-09,2014-07-09T13:30:00+00:00,2014-07-09T20:00:00+00:00,2014-07-09 20:00:00+00:00,0
2014-07-11,2014-07-10 05:30:00+00:00,2014-07-11 01:00:00+00:00,VALID,1,1,2014-07-10,2014-07-10T13:30:00+00:00,2014-07-10T20:00:00+00:00,2014-07-10 20:00:00+00:00,0
2014-07-14,2014-07-11 05:30:00+00:00,2014-07-14 01:00:00+00:00,VALID,1,1,2014-07-11,2014-07-11T13:30:00+00:00,2014-07-11T20:00:00+00:00,2014-07-11 20:00:00+00:00,0
2014-07-15,2014-07-14 05:30:00+00:00,2014-07-15 01:00:00+00:00,VALID,1,1,2014-07-14,2014-07-14T13:30:00+00:00,2014-07-14T20:00:00+00:00,2014-07-14 20:00:00+00:00,0
2014-07-16,2014-07-15 05:30:00+00:00,2014-07-16 01:00:00+00:00,VALID,1,1,2014-07-15,2014-07-15T13:30:00+00:00,2014-07-15T20:00:00+00:00,2014-07-15 20:00:00+00:00,0
2014-07-17,2014-07-16 05:30:00+00:00,2014-07-17 01:00:00+00:00,VALID,1,1,2014-07-16,2014-07-16T13:30:00+00:00,2014-07-16T20:00:00+00:00,2014-07-16 20:00:00+00:00,0
2014-07-18,2014-07-17 05:30:00+00:00,2014-07-18 01:00:00+00:00,VALID,1,1,2014-07-17,2014-07-17T13:30:00+00:00,2014-07-17T20:00:00+00:00,2014-07-17 20:00:00+00:00,0
2014-07-21,2014-07-18 05:30:00+00:00,2014-07-21 01:00:00+00:00,VALID,1,1,2014-07-18,2014-07-18T13:30:00+00:00,2014-07-18T20:00:00+00:00,2014-07-18 20:00:00+00:00,0
2014-07-22,2014-07-21 05:30:00+00:00,2014-07-22 01:00:00+00:00,VALID,1,1,2014-07-21,2014-07-21T13:30:00+00:00,2014-07-21T20:00:00+00:00,2014-07-21 20:00:00+00:00,0
2014-07-24,2014-07-22 05:30:00+00:00,2014-07-24 01:00:00+00:00,VALID,2,2,2014-07-22;2014-07-23,2014-07-22T13:30:00+00:00;2014-07-23T13:30:00+00:00,2014-07-22T20:00:00+00:00;2014-07-23T20:00:00+00:00,2014-07-23 20:00:00+00:00,0
2014-07-25,2014-07-24 05:30:00+00:00,2014-07-25 01:00:00+00:00,VALID,1,1,2014-07-24,2014-07-24T13:30:00+00:00,2014-07-24T20:00:00+00:00,2014-07-24 20:00:00+00:00,0
2014-07-28,2014-07-25 05:30:00+00:00,2014-07-28 01:00:00+00:00,VALID,1,1,2014-07-25,2014-07-25T13:30:00+00:00,2014-07-25T20:00:00+00:00,2014-07-25 20:00:00+00:00,0
2014-07-29,2014-07-28 05:30:00+00:00,2014-07-29 01:00:00+00:00,VALID,1,1,2014-07-28,2014-07-28T13:30:00+00:00,2014-07-28T20:00:00+00:00,2014-07-28 20:00:00+00:00,0
2014-07-30,2014-07-29 05:30:00+00:00,2014-07-30 01:00:00+00:00,VALID,1,1,2014-07-29,2014-07-29T13:30:00+00:00,2014-07-29T20:00:00+00:00,2014-07-29 20:00:00+00:00,0
2014-07-31,2014-07-30 05:30:00+00:00,2014-07-31 01:00:00+00:00,VALID,1,1,2014-07-30,2014-07-30T13:30:00+00:00,2014-07-30T20:00:00+00:00,2014-07-30 20:00:00+00:00,0
2014-08-01,2014-07-31 05:30:00+00:00,2014-08-01 01:00:00+00:00,VALID,1,1,2014-07-31,2014-07-31T13:30:00+00:00,2014-07-31T20:00:00+00:00,2014-07-31 20:00:00+00:00,0
2014-08-04,2014-08-01 05:30:00+00:00,2014-08-04 01:00:00+00:00,VALID,1,1,2014-08-01,2014-08-01T13:30:00+00:00,2014-08-01T20:00:00+00:00,2014-08-01 20:00:00+00:00,0
2014-08-05,2014-08-04 05:30:00+00:00,2014-08-05 01:00:00+00:00,VALID,1,1,2014-08-04,2014-08-04T13:30:00+00:00,2014-08-04T20:00:00+00:00,2014-08-04 20:00:00+00:00,0
2014-08-06,2014-08-05 05:30:00+00:00,2014-08-06 01:00:00+00:00,VALID,1,1,2014-08-05,2014-08-05T13:30:00+00:00,2014-08-05T20:00:00+00:00,2014-08-05 20:00:00+00:00,0
2014-08-07,2014-08-06 05:30:00+00:00,2014-08-07 01:00:00+00:00,VALID,1,1,2014-08-06,2014-08-06T13:30:00+00:00,2014-08-06T20:00:00+00:00,2014-08-06 20:00:00+00:00,0
2014-08-08,2014-08-07 05:30:00+00:00,2014-08-08 01:00:00+00:00,VALID,1,1,2014-08-07,2014-08-07T13:30:00+00:00,2014-08-07T20:00:00+00:00,2014-08-07 20:00:00+00:00,0
2014-08-11,2014-08-08 05:30:00+00:00,2014-08-11 01:00:00+00:00,VALID,1,1,2014-08-08,2014-08-08T13:30:00+00:00,2014-08-08T20:00:00+00:00,2014-08-08 20:00:00+00:00,0
2014-08-12,2014-08-11 05:30:00+00:00,2014-08-12 01:00:00+00:00,VALID,1,1,2014-08-11,2014-08-11T13:30:00+00:00,2014-08-11T20:00:00+00:00,2014-08-11 20:00:00+00:00,0
2014-08-13,2014-08-12 05:30:00+00:00,2014-08-13 01:00:00+00:00,VALID,1,1,2014-08-12,2014-08-12T13:30:00+00:00,2014-08-12T20:00:00+00:00,2014-08-12 20:00:00+00:00,0
2014-08-14,2014-08-13 05:30:00+00:00,2014-08-14 01:00:00+00:00,VALID,1,1,2014-08-13,2014-08-13T13:30:00+00:00,2014-08-13T20:00:00+00:00,2014-08-13 20:00:00+00:00,0
2014-08-15,2014-08-14 05:30:00+00:00,2014-08-15 01:00:00+00:00,VALID,1,1,2014-08-14,2014-08-14T13:30:00+00:00,2014-08-14T20:00:00+00:00,2014-08-14 20:00:00+00:00,0
2014-08-18,2014-08-15 05:30:00+00:00,2014-08-18 01:00:00+00:00,VALID,1,1,2014-08-15,2014-08-15T13:30:00+00:00,2014-08-15T20:00:00+00:00,2014-08-15 20:00:00+00:00,0
2014-08-19,2014-08-18 05:30:00+00:00,2014-08-19 01:00:00+00:00,VALID,1,1,2014-08-18,2014-08-18T13:30:00+00:00,2014-08-18T20:00:00+00:00,2014-08-18 20:00:00+00:00,0
2014-08-20,2014-08-19 05:30:00+00:00,2014-08-20 01:00:00+00:00,VALID,1,1,2014-08-19,2014-08-19T13:30:00+00:00,2014-08-19T20:00:00+00:00,2014-08-19 20:00:00+00:00,0
2014-08-21,2014-08-20 05:30:00+00:00,2014-08-21 01:00:00+00:00,VALID,1,1,2014-08-20,2014-08-20T13:30:00+00:00,2014-08-20T20:00:00+00:00,2014-08-20 20:00:00+00:00,0
2014-08-22,2014-08-21 05:30:00+00:00,2014-08-22 01:00:00+00:00,VALID,1,1,2014-08-21,2014-08-21T13:30:00+00:00,2014-08-21T20:00:00+00:00,2014-08-21 20:00:00+00:00,0
2014-08-25,2014-08-22 05:30:00+00:00,2014-08-25 01:00:00+00:00,VALID,1,1,2014-08-22,2014-08-22T13:30:00+00:00,2014-08-22T20:00:00+00:00,2014-08-22 20:00:00+00:00,0
2014-08-26,2014-08-25 05:30:00+00:00,2014-08-26 01:00:00+00:00,VALID,1,1,2014-08-25,2014-08-25T13:30:00+00:00,2014-08-25T20:00:00+00:00,2014-08-25 20:00:00+00:00,0
2014-08-27,2014-08-26 05:30:00+00:00,2014-08-27 01:00:00+00:00,VALID,1,1,2014-08-26,2014-08-26T13:30:00+00:00,2014-08-26T20:00:00+00:00,2014-08-26 20:00:00+00:00,0
2014-08-28,2014-08-27 05:30:00+00:00,2014-08-28 01:00:00+00:00,VALID,1,1,2014-08-27,2014-08-27T13:30:00+00:00,2014-08-27T20:00:00+00:00,2014-08-27 20:00:00+00:00,0
2014-08-29,2014-08-28 05:30:00+00:00,2014-08-29 01:00:00+00:00,VALID,1,1,2014-08-28,2014-08-28T13:30:00+00:00,2014-08-28T20:00:00+00:00,2014-08-28 20:00:00+00:00,0
2014-09-01,2014-08-29 05:30:00+00:00,2014-09-01 01:00:00+00:00,VALID,1,1,2014-08-29,2014-08-29T13:30:00+00:00,2014-08-29T20:00:00+00:00,2014-08-29 20:00:00+00:00,0
2014-09-02,2014-09-01 05:30:00+00:00,2014-09-02 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2014-09-03,2014-09-02 05:30:00+00:00,2014-09-03 01:00:00+00:00,VALID,1,1,2014-09-02,2014-09-02T13:30:00+00:00,2014-09-02T20:00:00+00:00,2014-09-02 20:00:00+00:00,0
2014-09-04,2014-09-03 05:30:00+00:00,2014-09-04 01:00:00+00:00,VALID,1,1,2014-09-03,2014-09-03T13:30:00+00:00,2014-09-03T20:00:00+00:00,2014-09-03 20:00:00+00:00,0
2014-09-05,2014-09-04 05:30:00+00:00,2014-09-05 01:00:00+00:00,VALID,1,1,2014-09-04,2014-09-04T13:30:00+00:00,2014-09-04T20:00:00+00:00,2014-09-04 20:00:00+00:00,0
2014-09-09,2014-09-05 05:30:00+00:00,2014-09-09 01:00:00+00:00,VALID,2,2,2014-09-05;2014-09-08,2014-09-05T13:30:00+00:00;2014-09-08T13:30:00+00:00,2014-09-05T20:00:00+00:00;2014-09-08T20:00:00+00:00,2014-09-08 20:00:00+00:00,0
2014-09-10,2014-09-09 05:30:00+00:00,2014-09-10 01:00:00+00:00,VALID,1,1,2014-09-09,2014-09-09T13:30:00+00:00,2014-09-09T20:00:00+00:00,2014-09-09 20:00:00+00:00,0
2014-09-11,2014-09-10 05:30:00+00:00,2014-09-11 01:00:00+00:00,VALID,1,1,2014-09-10,2014-09-10T13:30:00+00:00,2014-09-10T20:00:00+00:00,2014-09-10 20:00:00+00:00,0
2014-09-12,2014-09-11 05:30:00+00:00,2014-09-12 01:00:00+00:00,VALID,1,1,2014-09-11,2014-09-11T13:30:00+00:00,2014-09-11T20:00:00+00:00,2014-09-11 20:00:00+00:00,0
2014-09-15,2014-09-12 05:30:00+00:00,2014-09-15 01:00:00+00:00,VALID,1,1,2014-09-12,2014-09-12T13:30:00+00:00,2014-09-12T20:00:00+00:00,2014-09-12 20:00:00+00:00,0
2014-09-16,2014-09-15 05:30:00+00:00,2014-09-16 01:00:00+00:00,VALID,1,1,2014-09-15,2014-09-15T13:30:00+00:00,2014-09-15T20:00:00+00:00,2014-09-15 20:00:00+00:00,0
2014-09-17,2014-09-16 05:30:00+00:00,2014-09-17 01:00:00+00:00,VALID,1,1,2014-09-16,2014-09-16T13:30:00+00:00,2014-09-16T20:00:00+00:00,2014-09-16 20:00:00+00:00,0
2014-09-18,2014-09-17 05:30:00+00:00,2014-09-18 01:00:00+00:00,VALID,1,1,2014-09-17,2014-09-17T13:30:00+00:00,2014-09-17T20:00:00+00:00,2014-09-17 20:00:00+00:00,0
2014-09-19,2014-09-18 05:30:00+00:00,2014-09-19 01:00:00+00:00,VALID,1,1,2014-09-18,2014-09-18T13:30:00+00:00,2014-09-18T20:00:00+00:00,2014-09-18 20:00:00+00:00,0
2014-09-22,2014-09-19 05:30:00+00:00,2014-09-22 01:00:00+00:00,VALID,1,1,2014-09-19,2014-09-19T13:30:00+00:00,2014-09-19T20:00:00+00:00,2014-09-19 20:00:00+00:00,0
2014-09-23,2014-09-22 05:30:00+00:00,2014-09-23 01:00:00+00:00,VALID,1,1,2014-09-22,2014-09-22T13:30:00+00:00,2014-09-22T20:00:00+00:00,2014-09-22 20:00:00+00:00,0
2014-09-24,2014-09-23 05:30:00+00:00,2014-09-24 01:00:00+00:00,VALID,1,1,2014-09-23,2014-09-23T13:30:00+00:00,2014-09-23T20:00:00+00:00,2014-09-23 20:00:00+00:00,0
2014-09-25,2014-09-24 05:30:00+00:00,2014-09-25 01:00:00+00:00,VALID,1,1,2014-09-24,2014-09-24T13:30:00+00:00,2014-09-24T20:00:00+00:00,2014-09-24 20:00:00+00:00,0
2014-09-26,2014-09-25 05:30:00+00:00,2014-09-26 01:00:00+00:00,VALID,1,1,2014-09-25,2014-09-25T13:30:00+00:00,2014-09-25T20:00:00+00:00,2014-09-25 20:00:00+00:00,0
2014-09-29,2014-09-26 05:30:00+00:00,2014-09-29 01:00:00+00:00,VALID,1,1,2014-09-26,2014-09-26T13:30:00+00:00,2014-09-26T20:00:00+00:00,2014-09-26 20:00:00+00:00,0
2014-09-30,2014-09-29 05:30:00+00:00,2014-09-30 01:00:00+00:00,VALID,1,1,2014-09-29,2014-09-29T13:30:00+00:00,2014-09-29T20:00:00+00:00,2014-09-29 20:00:00+00:00,0
2014-10-01,2014-09-30 05:30:00+00:00,2014-10-01 01:00:00+00:00,VALID,1,1,2014-09-30,2014-09-30T13:30:00+00:00,2014-09-30T20:00:00+00:00,2014-09-30 20:00:00+00:00,0
2014-10-02,2014-10-01 05:30:00+00:00,2014-10-02 01:00:00+00:00,VALID,1,1,2014-10-01,2014-10-01T13:30:00+00:00,2014-10-01T20:00:00+00:00,2014-10-01 20:00:00+00:00,0
2014-10-03,2014-10-02 05:30:00+00:00,2014-10-03 01:00:00+00:00,VALID,1,1,2014-10-02,2014-10-02T13:30:00+00:00,2014-10-02T20:00:00+00:00,2014-10-02 20:00:00+00:00,0
2014-10-06,2014-10-03 05:30:00+00:00,2014-10-06 01:00:00+00:00,VALID,1,1,2014-10-03,2014-10-03T13:30:00+00:00,2014-10-03T20:00:00+00:00,2014-10-03 20:00:00+00:00,0
2014-10-07,2014-10-06 05:30:00+00:00,2014-10-07 01:00:00+00:00,VALID,1,1,2014-10-06,2014-10-06T13:30:00+00:00,2014-10-06T20:00:00+00:00,2014-10-06 20:00:00+00:00,0
2014-10-08,2014-10-07 05:30:00+00:00,2014-10-08 01:00:00+00:00,VALID,1,1,2014-10-07,2014-10-07T13:30:00+00:00,2014-10-07T20:00:00+00:00,2014-10-07 20:00:00+00:00,0
2014-10-09,2014-10-08 05:30:00+00:00,2014-10-09 01:00:00+00:00,VALID,1,1,2014-10-08,2014-10-08T13:30:00+00:00,2014-10-08T20:00:00+00:00,2014-10-08 20:00:00+00:00,0
2014-10-13,2014-10-09 05:30:00+00:00,2014-10-13 01:00:00+00:00,VALID,2,2,2014-10-09;2014-10-10,2014-10-09T13:30:00+00:00;2014-10-10T13:30:00+00:00,2014-10-09T20:00:00+00:00;2014-10-10T20:00:00+00:00,2014-10-10 20:00:00+00:00,0
2014-10-14,2014-10-13 05:30:00+00:00,2014-10-14 01:00:00+00:00,VALID,1,1,2014-10-13,2014-10-13T13:30:00+00:00,2014-10-13T20:00:00+00:00,2014-10-13 20:00:00+00:00,0
2014-10-15,2014-10-14 05:30:00+00:00,2014-10-15 01:00:00+00:00,VALID,1,1,2014-10-14,2014-10-14T13:30:00+00:00,2014-10-14T20:00:00+00:00,2014-10-14 20:00:00+00:00,0
2014-10-16,2014-10-15 05:30:00+00:00,2014-10-16 01:00:00+00:00,VALID,1,1,2014-10-15,2014-10-15T13:30:00+00:00,2014-10-15T20:00:00+00:00,2014-10-15 20:00:00+00:00,0
2014-10-17,2014-10-16 05:30:00+00:00,2014-10-17 01:00:00+00:00,VALID,1,1,2014-10-16,2014-10-16T13:30:00+00:00,2014-10-16T20:00:00+00:00,2014-10-16 20:00:00+00:00,0
2014-10-20,2014-10-17 05:30:00+00:00,2014-10-20 01:00:00+00:00,VALID,1,1,2014-10-17,2014-10-17T13:30:00+00:00,2014-10-17T20:00:00+00:00,2014-10-17 20:00:00+00:00,0
2014-10-21,2014-10-20 05:30:00+00:00,2014-10-21 01:00:00+00:00,VALID,1,1,2014-10-20,2014-10-20T13:30:00+00:00,2014-10-20T20:00:00+00:00,2014-10-20 20:00:00+00:00,0
2014-10-22,2014-10-21 05:30:00+00:00,2014-10-22 01:00:00+00:00,VALID,1,1,2014-10-21,2014-10-21T13:30:00+00:00,2014-10-21T20:00:00+00:00,2014-10-21 20:00:00+00:00,0
2014-10-23,2014-10-22 05:30:00+00:00,2014-10-23 01:00:00+00:00,VALID,1,1,2014-10-22,2014-10-22T13:30:00+00:00,2014-10-22T20:00:00+00:00,2014-10-22 20:00:00+00:00,0
2014-10-24,2014-10-23 05:30:00+00:00,2014-10-24 01:00:00+00:00,VALID,1,1,2014-10-23,2014-10-23T13:30:00+00:00,2014-10-23T20:00:00+00:00,2014-10-23 20:00:00+00:00,0
2014-10-27,2014-10-24 05:30:00+00:00,2014-10-27 01:00:00+00:00,VALID,1,1,2014-10-24,2014-10-24T13:30:00+00:00,2014-10-24T20:00:00+00:00,2014-10-24 20:00:00+00:00,0
2014-10-28,2014-10-27 05:30:00+00:00,2014-10-28 01:00:00+00:00,VALID,1,1,2014-10-27,2014-10-27T13:30:00+00:00,2014-10-27T20:00:00+00:00,2014-10-27 20:00:00+00:00,0
2014-10-29,2014-10-28 05:30:00+00:00,2014-10-29 01:00:00+00:00,VALID,1,1,2014-10-28,2014-10-28T13:30:00+00:00,2014-10-28T20:00:00+00:00,2014-10-28 20:00:00+00:00,0
2014-10-30,2014-10-29 05:30:00+00:00,2014-10-30 01:00:00+00:00,VALID,1,1,2014-10-29,2014-10-29T13:30:00+00:00,2014-10-29T20:00:00+00:00,2014-10-29 20:00:00+00:00,0
2014-10-31,2014-10-30 05:30:00+00:00,2014-10-31 01:00:00+00:00,VALID,1,1,2014-10-30,2014-10-30T13:30:00+00:00,2014-10-30T20:00:00+00:00,2014-10-30 20:00:00+00:00,0
2014-11-03,2014-10-31 05:30:00+00:00,2014-11-03 01:00:00+00:00,VALID,1,1,2014-10-31,2014-10-31T13:30:00+00:00,2014-10-31T20:00:00+00:00,2014-10-31 20:00:00+00:00,0
2014-11-04,2014-11-03 05:30:00+00:00,2014-11-04 01:00:00+00:00,VALID,1,1,2014-11-03,2014-11-03T14:30:00+00:00,2014-11-03T21:00:00+00:00,2014-11-03 21:00:00+00:00,0
2014-11-05,2014-11-04 05:30:00+00:00,2014-11-05 01:00:00+00:00,VALID,1,1,2014-11-04,2014-11-04T14:30:00+00:00,2014-11-04T21:00:00+00:00,2014-11-04 21:00:00+00:00,0
2014-11-06,2014-11-05 05:30:00+00:00,2014-11-06 01:00:00+00:00,VALID,1,1,2014-11-05,2014-11-05T14:30:00+00:00,2014-11-05T21:00:00+00:00,2014-11-05 21:00:00+00:00,0
2014-11-07,2014-11-06 05:30:00+00:00,2014-11-07 01:00:00+00:00,VALID,1,1,2014-11-06,2014-11-06T14:30:00+00:00,2014-11-06T21:00:00+00:00,2014-11-06 21:00:00+00:00,0
